Filename,Segment,Staging,PlotProgression,CognitiveTension,Staging_z,PlotProgression_z,CognitiveTension_z,Relative_Segment,Ranking,genre,Literary_Quality,General_Quality,Gender
Baantjer_MesInRug.txt,5,21.81,36.86,3.65,-0.3072693033574392,-0.0542504586580667,1.2106073670543869,1.0,369,Suspense,2.92,5.32,male
Baantjer_RatInVal.txt,1,24.77,31.23,2.42,1.633973414155745,-1.421507617279944,-1.541564309024197,0.0,376,Suspense,2.84,5.38,male
Baantjer_RatInVal.txt,2,23.37,33.24,2.98,0.3545758862933038,-0.4883821075697234,-0.2093482394971142,0.25,376,Suspense,2.84,5.38,male
Baantjer_RatInVal.txt,3,22.75,34.45,3.39,-0.2120144474743502,0.0733501644448868,0.7660242399780716,0.5,376,Suspense,2.84,5.38,male
Baantjer_RatInVal.txt,4,22.6,34.71,2.91,-0.3490927540310392,0.1940529666959591,-0.3758752481879991,0.75,376,Suspense,2.84,5.38,male
Baantjer_RatInVal.txt,5,21.42,37.83,3.64,-1.427442098943669,1.6424865937088362,1.3607635567312335,1.0,376,Suspense,2.84,5.38,male
Baantjer_SchotInRoos.txt,1,23.3,32.38,2.78,0.7270460990140509,-0.8078186323530412,-0.1055977322543834,0.0,373,Suspense,2.88,5.22,male
Baantjer_SchotInRoos.txt,2,22.62,34.47,3.1,-1.5618027312153564,1.1925853269098152,1.7716952856013453,0.25,373,Suspense,2.88,5.22,male
Baantjer_SchotInRoos.txt,3,23.39,31.65,2.57,1.029981973603237,-1.5065243214735655,-1.3375712752222042,0.5,373,Suspense,2.88,5.22,male
Baantjer_SchotInRoos.txt,4,22.85,33.93,2.76,-0.7876332739318785,0.6757345431768282,-0.2229285458703664,0.75,373,Suspense,2.88,5.22,male
Baantjer_SchotInRoos.txt,5,23.26,33.69,2.78,0.592407932529971,0.4460230837399428,-0.1055977322543834,1.0,373,Suspense,2.88,5.22,male
Bakker_Omweg.txt,1,25.55,30.84,2.03,0.9710656379748078,-1.2104379455766745,0.2559442923617524,0.0,13,Fiction,6.19,6.18,male
Bakker_Omweg.txt,2,24.25,34.65,2.19,-1.6371685136103926,1.3688509652997949,1.3934744806362216,0.25,13,Fiction,6.19,6.18,male
Bakker_Omweg.txt,3,24.83,33.84,2.08,-0.4734948152108457,0.8204982047197611,0.6114224761975257,0.5,13,Fiction,6.19,6.18,male
Bakker_Omweg.txt,4,25.1,32.65,1.86,0.0682153547337788,0.0148935317688394,-0.952681532679868,0.75,13,Fiction,6.19,6.18,male
Bakker_Omweg.txt,5,25.6,31.16,1.81,1.0713823361127015,-0.9938047562117212,-1.3081597165156396,1.0,13,Fiction,6.19,6.18,male
Baldacci_DieZomer.txt,1,20.12,38.86,2.34,-0.5446611643890619,0.2228410996839615,0.0813199143556429,0.0,190,Fiction,4.09,5.59,male
Baldacci_DieZomer.txt,2,20.81,37.5,2.22,0.2191929076199844,-0.4506342238053505,-0.2940027672857879,0.25,190,Fiction,4.09,5.59,male
Baldacci_DieZomer.txt,3,20.88,38.35,2.33,0.2966853497078592,-0.0297121466245296,0.0500430242188576,0.5,190,Fiction,4.09,5.59,male
Baldacci_DieZomer.txt,4,19.26,41.77,2.84,-1.4967111671829485,1.663880210973595,1.6451644211949423,0.75,190,Fiction,4.09,5.59,male
Baldacci_DieZomer.txt,5,21.99,35.57,1.84,1.5254940742441545,-1.4063749402276835,-1.482524592483656,1.0,190,Fiction,4.09,5.59,male
Baldacci_Familieverraad.txt,1,21.66,37.47,2.37,1.9420495974645744,-1.6392832938160014,-1.54485849552739,0.0,291,Suspense,3.71,5.91,male
Baldacci_Familieverraad.txt,2,20.4,39.19,2.79,-0.8513094125872102,0.242937844610909,1.404416814115812,0.25,291,Suspense,3.71,5.91,male
Baldacci_Familieverraad.txt,3,20.67,39.09,2.59,-0.2527324818618216,0.1335063830744668,0.0,0.5,291,Suspense,3.71,5.91,male
Baldacci_Familieverraad.txt,4,20.5,40.32,2.52,-0.629614253059288,1.479513359972778,-0.4915458849405326,0.75,291,Suspense,3.71,5.91,male
Baldacci_Familieverraad.txt,5,20.69,38.77,2.68,-0.2083934499562387,-0.2166742938421682,0.631987566352117,1.0,291,Suspense,3.71,5.91,male
Baldacci_GeniaalGeheim.txt,1,20.58,39.95,2.73,0.2768971012744662,0.0703788107222954,-0.4971037878773056,0.0,271,Suspense,3.77,5.94,male
Baldacci_GeniaalGeheim.txt,2,20.28,40.52,2.82,-0.0939472307895531,0.4882529993859093,-0.2027660187394279,0.25,271,Suspense,3.77,5.94,male
Baldacci_GeniaalGeheim.txt,3,19.38,41.3,3.13,-1.2064802269816244,1.060080836504534,0.8110640749577076,0.5,271,Suspense,3.77,5.94,male
Baldacci_GeniaalGeheim.txt,4,19.79,40.22,3.3,-0.6996596398274596,0.2683192158787411,1.367035416662588,0.75,271,Suspense,3.77,5.94,male
Baldacci_GeniaalGeheim.txt,5,21.75,37.28,2.43,1.7231899963241577,-1.8870318624914748,-1.478229685003565,1.0,271,Suspense,3.77,5.94,male
Baldacci_InGeheim.txt,1,22.03,36.84,2.32,1.0880792325299475,-1.3093701577376424,-1.2350764302703754,0.0,259,Suspense,3.83,6.02,male
Baldacci_InGeheim.txt,2,21.73,38.11,2.37,0.6727818155337841,-0.2196584275103785,-1.033266556043189,0.25,259,Suspense,3.83,6.02,male
Baldacci_InGeheim.txt,3,20.39,39.64,2.66,-1.1822133137157411,1.0931438931571178,0.1372307144744851,0.5,259,Suspense,3.83,6.02,male
Baldacci_InGeheim.txt,4,20.35,39.77,2.95,-1.2375863026485618,1.2046891883772342,1.3077279849921597,0.75,259,Suspense,3.83,6.02,male
