Dataset,Dependent_Variable,Metric,AIC,BIC,Pseudo_R2,Parameter,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,literary_category[T.High],-0.02524402532691268,0.017471779775053983,-1.4448456683820974,0.14850124017190774,-0.059488084431833815,0.009000033778008454
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,"np.power(Relative_Segment, 1)",-1.1923206642033748,0.06625845289356222,-17.99499704767816,2.132334827191705e-72,-1.3221848455461005,-1.062456482860649
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,"np.power(Relative_Segment, 2)",0.9106621714553934,0.0673855880654601,13.514197881166409,1.289535406551534e-41,0.7785888457700395,1.0427354971407472
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,"np.power(Relative_Segment, 2):literary_category[T.Medium]",-0.024772144943555115,0.03861513223511822,-0.6415139223847145,0.5211888383506333,-0.10045641338263851,0.050912123495528275
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,"np.power(Relative_Segment, 2):literary_category[T.High]",0.07475057510786506,0.038611754229280856,1.9359538720770857,0.05287335078828802,-0.0009270725614375225,0.15042822277716766
1000 words,Staging_z,General Quality,124458.80664627874,-427050.9508854419,0.010595161017690646,Intercept,0.5572027183057409,0.09453803094808923,5.893953076002826,3.770642866927785e-09,0.3719115824781529,0.7424938541333288
1000 words,Staging_z,General Quality,124458.80664627874,-427050.9508854419,0.010595161017690646,"np.power(Relative_Segment, 1)",-1.1937013148711983,0.06625198471408952,-18.017593284527507,1.4177849345554355e-72,-1.323552818815112,-1.0638498109272847
1000 words,Staging_z,General Quality,124458.80664627874,-427050.9508854419,0.010595161017690646,"np.power(Relative_Segment, 2)",0.14078727155680665,0.2155529290553423,0.6531447852451131,0.5136629422778292,-0.2816887061537816,0.5632632492673949
1000 words,Staging_z,General Quality,124458.80664627874,-427050.9508854419,0.010595161017690646,General_Quality,-0.04722612195594347,0.01640991481864133,-2.8779017123413437,0.004003298473834195,-0.07938896398985061,-0.015063279922036335
1000 words,Staging_z,General Quality,124458.80664627874,-427050.9508854419,0.010595161017690646,"np.power(Relative_Segment, 2):General_Quality",0.13848490083475792,0.03625312080653347,3.819944262834344,0.00013348183408994958,0.06743008972677264,0.2095397119427432
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,Intercept,0.30223946751476777,0.017502636293108813,17.268225337789048,8.161375374072011e-67,0.26793493074577085,0.3365440042837647
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,general_category[T.Medium],0.009716921160429446,0.01735126447002638,0.5600122790598369,0.5754710622835587,-0.02429093228705173,0.04372477460791062
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,general_category[T.High],-0.05226473012607297,0.017426889337881432,-2.9990854427739615,0.0027079135508773053,-0.08642080559088564,-0.01810865466126029
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,"np.power(Relative_Segment, 1)",-1.1939128036421807,0.06624551044612866,-18.02254666922794,1.2963624091256486e-72,-1.3237516182540647,-1.0640739890302966
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,"np.power(Relative_Segment, 2)",0.8889768669034949,0.06707738413658611,13.253004397030727,4.334953022872092e-40,0.7575076098186277,1.020446123988362
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,"np.power(Relative_Segment, 2):general_category[T.Medium]",-0.029414082702711956,0.03831860279357079,-0.7676188732968922,0.4427136463719271,-0.1045171641160066,0.0456889987105827
1000 words,Staging_z,General Category,124452.04972857768,-427040.2078236962,0.010836917710283722,"np.power(Relative_Segment, 2):general_category[T.High]",0.15356683397604523,0.03853653951542344,3.9849668887519942,6.748953582900851e-05,0.07803660443701066,0.2290970635150798
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,Intercept,0.27360242187764894,0.017422530703378306,15.70394258651507,1.4212772860851624e-55,0.23945488917948415,0.3077499545758137
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,genre[T.Other],0.0014526839372600337,0.03208711999589224,0.04527311698419817,0.963889614999316,-0.061436915622303766,0.06434228349682383
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,genre[T.Romantic],0.0722243052080749,0.024573973256595286,2.939056881600983,0.003292126488530345,0.02406020266809767,0.12038840774805212
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,genre[T.Suspense],0.013660148343572952,0.01582753236171794,0.8630624175258527,0.38810314986402394,-0.01736124504953639,0.04468154173668229
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,"np.power(Relative_Segment, 1)",-1.1922323882746184,0.06625335228632004,-17.99505001833379,2.1302970039133294e-72,-1.3220865726108502,-1.0623782039383867
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,"np.power(Relative_Segment, 2)",0.9706038616338304,0.0670807537926638,14.469185373703704,1.897056174086353e-47,0.8391280001444107,1.10207972312325
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,"np.power(Relative_Segment, 2):genre[T.Other]",-0.003977982160090345,0.0708072498033848,-0.05618043591773826,0.9551980664202327,-0.14275764161905538,0.13480167729887468
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,"np.power(Relative_Segment, 2):genre[T.Romantic]",-0.21426114425727655,0.05435867410228379,-3.941618293597686,8.093370259931502e-05,-0.32080218774510294,-0.10772010076945017
1000 words,Staging_z,Genre,124465.37515899114,-427009.59776718105,0.010627336432743384,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.040629673488212635,0.03498707247477198,-1.1612767406449724,0.24552937525115082,-0.10920307546325839,0.02794372848683311
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,Intercept,0.32693916215774504,0.016408929175868725,19.924466651885353,2.4969234949122314e-88,0.29477825194817386,0.3591000723673162
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,Gender[T.male],-0.07611908980870545,0.01450120035172998,-5.249157860206001,1.5279609960913938e-07,-0.10454092023069578,-0.047697259386715124
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,Gender[T.unknown/multiple],0.004724174660812252,0.041888496769750455,0.11277976115447019,0.9102051642167723,-0.07737577037442103,0.08682411969604553
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,"np.power(Relative_Segment, 1)",-1.19339443725797,0.06622531754714059,-18.02021464689069,1.3521786087367686e-72,-1.3231936745150938,-1.063595200000846
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,"np.power(Relative_Segment, 2)",0.8146936459241872,0.06578918208627065,12.38339830484385,3.2143827064146564e-35,0.685749218462749,0.9436380733856254
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,"np.power(Relative_Segment, 2):Gender[T.male]",0.22484525779043868,0.03205732318643607,7.01385004863956,2.318478800789717e-12,0.16201405890426318,0.2876764566766142
1000 words,Staging_z,Gender,124426.1335199292,-427065.8356354189,0.011419129799036032,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",-0.01400500782857993,0.09255841825567208,-0.15130993044732252,0.879731236109706,-0.19541617407569187,0.167406158418532
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,Intercept,0.3066733809789982,0.02369161362630443,12.944385545714942,2.527776022762075e-38,0.26023867153580316,0.35310809042219327
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Other],-0.03503864654347318,0.04268210589343317,-0.8209212223725828,0.4116911418100092,-0.11869403687892699,0.04861674379198062
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Romantic],0.03484775899092858,0.029391802491263993,1.1856285098978274,0.2357690381789177,-0.022759115332663483,0.09245463331452064
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Suspense],0.023843077481247338,0.025818693450794857,0.9234811795061343,0.355756503865318,-0.026760631810190748,0.07444678677268543
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,Gender[T.male],-0.05953877374885598,0.02497661083524215,-2.3837811359436487,0.017135790184813218,-0.10849203144180347,-0.01058551605590849
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Other]:Gender[T.male],0.055900810583301146,0.06620617493895313,0.8443443626647473,0.3984770028851974,-0.0738609078512053,0.1856625290178076
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Romantic]:Gender[T.male],-6.121018943657304e-16,4.5680845809249643e-17,-13.39953066809874,6.084670994114097e-41,-7.016347069351871e-16,-5.225690817962737e-16
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,genre[T.Suspense]:Gender[T.male],-0.028145393505924807,0.03297982504331275,-0.8534124565233796,0.3934306161156508,-0.09278466280724992,0.03649387579540031
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 1)",-1.1670635526681383,0.06728913457542524,-17.344011927512042,2.18910016090259e-67,-1.2989478329868407,-1.035179272349436
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2)",0.8355153521717767,0.07645070528656021,10.928811566093657,8.39405311951731e-28,0.6856747232174328,0.9853559811261207
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Other]",0.10356482968832492,0.09423554129702533,1.0989996795571448,0.2717682056714058,-0.08113343731748165,0.2882630966941315
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Romantic]",-0.1040547576158546,0.06497610280273859,-1.6014311897368665,0.10928144922896091,-0.2314055789649943,0.02329606373328509
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.07050281209899346,0.05701147454200896,-1.2366424946094563,0.21621983634879371,-0.1822432489068532,0.04123762470886627
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):Gender[T.male]",0.17572042023524798,0.05517281181349989,3.184909640444536,0.001447992132088866,0.06758369615498216,0.2838571443155138
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",-0.16474438802078203,0.1460355073774777,-1.128111861144461,0.2592726805160478,-0.4509687229446717,0.12147994690310762
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
1000 words,Staging_z,Genre and Gender Interaction,120608.57875860277,-412421.17680508835,0.011113980607322382,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",0.08302088312462896,0.07287718646673218,1.1391889169943092,0.254624367175161,-0.05981577764477594,0.22585754389403387
1000 words,PlotProgression_z,Literary Quality,124202.79970064248,-427303.5102467337,0.016332799285940558,Intercept,-0.37808711711154863,0.03414949403300685,-11.071529105119751,1.7243291065279184e-28,-0.44501889550650753,-0.31115533871658974
1000 words,PlotProgression_z,Literary Quality,124202.79970064248,-427303.5102467337,0.016332799285940558,"np.power(Relative_Segment, 1)",1.3493844539044855,0.06605893423929708,20.426978870357928,9.627759142227499e-93,1.2199113219383633,1.4788575858706077
1000 words,PlotProgression_z,Literary Quality,124202.79970064248,-427303.5102467337,0.016332799285940558,"np.power(Relative_Segment, 2)",-0.8956814868579809,0.09329884318203889,-9.600134967487035,7.983980809995487e-22,-1.0785438592940275,-0.7128191144219342
1000 words,PlotProgression_z,Literary Quality,124202.79970064248,-427303.5102467337,0.016332799285940558,Literary_Quality,0.006441388229875673,0.0072536362104261105,0.8880219579549714,0.3745289400152598,-0.007775477499515104,0.020658253959266452
1000 words,PlotProgression_z,Literary Quality,124202.79970064248,-427303.5102467337,0.016332799285940558,"np.power(Relative_Segment, 2):Literary_Quality",-0.019123022629643185,0.01602675238750917,-1.1931938653115504,0.23279345669352047,-0.05053488009830248,0.012288834839016109
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,Intercept,-0.3487465327162454,0.017590060805518927,-19.826340373242214,1.764180113917333e-87,-0.3832224183809321,-0.3142706470515587
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,literary_category[T.Medium],-0.008967278001080898,0.017409554624166775,-0.5150779669362204,0.606498538519663,-0.043089378051330535,0.025154822049168735
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,literary_category[T.High],0.0034351300989325082,0.017419665515243807,0.19719839602697617,0.843672285756712,-0.030706786933679717,0.037577047131544736
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,"np.power(Relative_Segment, 1)",1.3493328761839647,0.0660608193225596,20.425615213694012,9.9003627998131e-93,1.2198560495225401,1.4788097028453893
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,"np.power(Relative_Segment, 2)",-0.9827833163822853,0.0671845925121096,-14.628105636052563,1.858911718211521e-48,-1.1144626980220196,-0.8511039347425511
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,"np.power(Relative_Segment, 2):literary_category[T.Medium]",0.026952774459544047,0.038499952267203416,0.7000729318437117,0.48388175909866016,-0.048505745390685855,0.10241129430977394
1000 words,PlotProgression_z,Literary Category,124207.22673995739,-427281.70547228836,0.01632325622162345,"np.power(Relative_Segment, 2):literary_category[T.High]",-0.01029244168326613,0.03849658433717265,-0.2673598673877063,0.7891920962166139,-0.08574436051193327,0.06515947714540102
1000 words,PlotProgression_z,General Quality,124186.56045128155,-427319.48131746607,0.016695629735582473,Intercept,-0.6462611139807592,0.09424612917886215,-6.857163467735341,7.0241241036466505e-12,-0.8309801328536386,-0.4615420951078799
1000 words,PlotProgression_z,General Quality,124186.56045128155,-427319.48131746607,0.016695629735582473,"np.power(Relative_Segment, 1)",1.3506858176983243,0.06604742077977754,20.45024320028979,5.977647190824637e-93,1.221235251698198,1.4801363836984507
1000 words,PlotProgression_z,General Quality,124186.56045128155,-427319.48131746607,0.016695629735582473,"np.power(Relative_Segment, 2)",-0.11445081593013293,0.2148873738208792,-0.5326083794273282,0.5943047004174428,-0.5356223293514514,0.3067206974911856
1000 words,PlotProgression_z,General Quality,124186.56045128155,-427319.48131746607,0.016695629735582473,General_Quality,0.05192174548253879,0.016359246499020232,3.173847003628708,0.0015043296379638413,0.019858211530246167,0.08398527943483142
1000 words,PlotProgression_z,General Quality,124186.56045128155,-427319.48131746607,0.016695629735582473,"np.power(Relative_Segment, 2):General_Quality",-0.15188791940537136,0.036141183314316816,-4.202627182525125,2.6383492409643037e-05,-0.22272333706009226,-0.08105250175065046
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,Intercept,-0.37227811712151465,0.01744865083985488,-21.33563910117253,5.3015084090815006e-101,-0.40647684434644477,-0.33807938989658454
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,general_category[T.Medium],0.0036419436956351306,0.017297745910807277,0.2105444093360002,0.8332427947009835,-0.03026101530327213,0.03754490269454239
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,general_category[T.High],0.062391928462433334,0.01737313751992918,3.591287318762194,0.00032904863715550124,0.028341204624910625,0.09644265229995605
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,"np.power(Relative_Segment, 1)",1.3510158693975467,0.06604118157546131,20.457172890733666,5.185944477955428e-93,1.2215775320131723,1.480454206781921
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,"np.power(Relative_Segment, 2)",-0.9165972803592908,0.06687048941940985,-13.707052069118534,9.212539628467981e-43,-1.0476610312499008,-0.7855335294686807
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,"np.power(Relative_Segment, 2):general_category[T.Medium]",-0.009826213358852637,0.038200412190439605,-0.2572279406270867,0.7970028160037869,-0.08469764544669911,0.06504521872899383
1000 words,PlotProgression_z,General Category,124180.09023683345,-427308.3907929036,0.016929492775198507,"np.power(Relative_Segment, 2):general_category[T.High]",-0.18295046731315961,0.03841767670425954,-4.762142925026882,1.9154793576275516e-06,-0.2582477300232118,-0.10765320460310748
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,Intercept,-0.35522184658287365,0.017365844160629133,-20.455201791353897,5.399838583040271e-93,-0.38925827569884197,-0.3211854174669053
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,genre[T.Other],0.029818299456718458,0.03198272024304852,0.9323253066067606,0.35116843314014456,-0.03286668034727676,0.09250327926071368
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,genre[T.Romantic],-0.07656483377736391,0.024494018535364294,-3.1258584077096265,0.001772868892789959,-0.12457222794333445,-0.02855743961139337
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,genre[T.Suspense],0.02379887705433707,0.01577603536021388,1.5085461277778487,0.13141481017420023,-0.007121584070512516,0.05471933817918666
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,"np.power(Relative_Segment, 1)",1.3492024858049274,0.06603778810964586,20.430764330943045,8.90963604732017e-93,1.219770799491334,1.4786341721185208
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,"np.power(Relative_Segment, 2)",-0.9635340792636763,0.06686249755410387,-14.410680344149615,4.43321767647103e-47,-1.0945821663861173,-0.8324859921412353
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,"np.power(Relative_Segment, 2):genre[T.Other]",-0.08862951090363698,0.07057686890974388,-1.2557869493612623,0.209193224519584,-0.22695763210833964,0.04969861030106569
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.22737903880454374,0.054181810858031344,4.196593565326351,2.7095955061472908e-05,0.12118464090564106,0.3335734367034464
1000 words,PlotProgression_z,Genre,124178.47121974068,-427292.52962249203,0.017054976382557485,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.07011260654092952,0.0348732373371978,-2.0104989354155367,0.044378408777254096,-0.1384628957461547,-0.0017623173357043387
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,Intercept,-0.38218322946271843,0.0163621341894994,-23.35778603429308,1.1486423157366e-120,-0.41425242318434874,-0.3501140357410881
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,Gender[T.male],0.06182238261412417,0.01445984582667078,4.2754524049000935,1.9074955001954288e-05,0.033481605571847636,0.0901631596564007
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,Gender[T.unknown/multiple],0.00208708608049943,0.041769039149185255,0.04996729929661647,0.9601484471370535,-0.07977872632074721,0.08395289848174607
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,"np.power(Relative_Segment, 1)",1.350106894363793,0.06603645617790022,20.44487200716292,6.673311841673724e-93,1.220677818588451,1.479535970139135
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,"np.power(Relative_Segment, 2)",-0.885271570528537,0.06560156448819461,-13.494671620031971,1.6810247857132226e-41,-1.0138482742548802,-0.7566948668021938
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,"np.power(Relative_Segment, 2):Gender[T.male]",-0.18236914506467106,0.03196590210798125,-5.705114920537064,1.1626461968750529e-08,-0.2450211619296473,-0.11971712819969481
1000 words,PlotProgression_z,Gender,124174.71377354686,-427313.6759126187,0.017049560013944087,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",-0.006128492640657066,0.09229446014638787,-0.06640152216001577,0.9470581583710446,-0.18702231050014465,0.1747653252188305
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,Intercept,-0.3810614235742141,0.023619617743012924,-16.13325955230323,1.4894745900256327e-58,-0.42735502367912265,-0.3347678234693055
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Other],0.05249055004471969,0.04255240025315853,1.2335508627582878,0.21737031262799278,-0.03091062190720411,0.13589172199664348
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Romantic],-0.04744743609158641,0.029302484439093054,-1.6192291199815738,0.10539797472873082,-0.10487925024975417,0.009984378066581347
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Suspense],0.02421717720848974,0.025740233635024493,0.9408297357308232,0.3467921198654299,-0.026232753669804786,0.07466710808678426
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,Gender[T.male],0.04649455564717398,0.024900710004379586,1.8671979890933401,0.061873944333611354,-0.002309939150886217,0.09529905044523418
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Other]:Gender[T.male],-0.028303041770676166,0.06600498256264367,-0.4288015945434795,0.6680676183606973,-0.15767043039365203,0.1010643468522997
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Romantic]:Gender[T.male],6.594317796709823e-16,4.554202736929803e-17,14.47963162297723,1.6296822369937623e-47,5.701710462442208e-16,7.486925130977439e-16
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,genre[T.Suspense]:Gender[T.male],0.008872563078546286,0.03287960343442427,0.26985006361898195,0.7872756057930599,-0.05557027547888475,0.07331540163597731
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 1)",1.3296214196386518,0.06708465121873654,19.820054147755524,1.9989352552085625e-87,1.1981379193344972,1.4611049199428063
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2)",-0.8583031308252417,0.07621838104971494,-11.261104198282519,2.0418409960157843e-29,-1.007688412642633,-0.7089178490078503
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Other]",-0.15514459687301477,0.09394917114342805,-1.6513673828602742,0.09866358080091077,-0.3392815886915235,0.028992394945493938
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.141745920632441,0.06477864846349812,2.1881580427278116,0.028658092169113043,0.014782102676803771,0.26870973858807823
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.07151577412578076,0.05683822372287329,-1.258233798340901,0.2083072150867571,-0.18291664556784254,0.039885097316280996
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):Gender[T.male]",-0.13691852224105736,0.055005148462963956,-2.4891946675363905,0.012803284041571236,-0.24472663219274543,-0.029110412289369295
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",0.0828798070229499,0.14559172353432526,0.5692618028758335,0.5691784845838235,-0.2024747275514402,0.36823434159734
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
1000 words,PlotProgression_z,Genre and Gender Interaction,120348.92533802497,-412677.1645526937,0.017115053059801877,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",-0.02602387396669168,0.07265572171155626,-0.3581806546497005,0.7202081235072277,-0.16842647179210682,0.11637872385872347
1000 words,CognitiveTension_z,Literary Quality,124389.2318430094,-427119.73415876395,0.012157777977163442,Intercept,-0.294909700249255,0.034221888386097556,-8.617575305080486,6.838678789989545e-18,-0.3619833689689558,-0.22783603152955423
1000 words,CognitiveTension_z,Literary Quality,124389.2318430094,-427119.73415876395,0.012157777977163442,"np.power(Relative_Segment, 1)",1.404209517531929,0.06619897420022573,21.21195282097197,7.407341500902627e-100,1.2744619122859902,1.5339571227778677
1000 words,CognitiveTension_z,Literary Quality,124389.2318430094,-427119.73415876395,0.012157777977163442,"np.power(Relative_Segment, 2)",-1.2237404005865316,0.09349662969652565,-13.088604418775171,3.825725073169153e-39,-1.4069904274676,-1.0404903737054632
1000 words,CognitiveTension_z,Literary Quality,124389.2318430094,-427119.73415876395,0.012157777977163442,Literary_Quality,-0.005389411622472879,0.007269013372398161,-0.7414227139734684,0.45843717654450633,-0.019636416035513315,0.008857592790567557
1000 words,CognitiveTension_z,Literary Quality,124389.2318430094,-427119.73415876395,0.012157777977163442,"np.power(Relative_Segment, 2):Literary_Quality",0.01589717443609565,0.01606072789444105,0.9898165600326241,0.32226378907919806,-0.01558127380250662,0.047375622674697915
1000 words,CognitiveTension_z,Literary Category,124391.36511516293,-427100.1934444069,0.012199669782406497,Intercept,-0.30530119147435286,0.017626891135986058,-17.32019498611796,3.312335130430439e-67,-0.33984926326029385,-0.27075311968841187
1000 words,CognitiveTension_z,Literary Category,124391.36511516293,-427100.1934444069,0.012199669782406497,literary_category[T.Medium],-0.017786360040859556,0.017446007008111487,-1.0195089359181058,0.30796141304104796,-0.05197990545079145,0.016407185369072343
1000 words,CognitiveTension_z,Literary Category,124391.36511516293,-427100.1934444069,0.012199669782406497,literary_category[T.High],-0.02005163772619085,0.01745613906952237,-1.1486868686329443,0.25068512243607644,-0.05426504161157722,0.01416176615919552
1000 words,CognitiveTension_z,Literary Category,124391.36511516293,-427100.1934444069,0.012199669782406497,"np.power(Relative_Segment, 1)",1.4041546757025452,0.0661991384468355,21.21107175481175,7.547389209244104e-100,1.2744067485391668,1.5339026028659235
1000 words,CognitiveTension_z,Literary Category,124391.36511516293,-427100.1934444069,0.012199669782406497,"np.power(Relative_Segment, 2)",-1.1931819108902355,0.067325264609374,-17.722647178784403,2.8040126914825044e-70,-1.3251370047742377,-1.0612268170062333
